Blockchain,Day,Hour,Sales,Marketplaces,Buyers,NFTs,Collections,Volume,PriceAverage,PriceMedian,PriceMax,PriceFloor
Solana,6.Saturday,4,1874,6,688,1807,217,157453.26,84.0198826,13.49620851,26269.89273,0.081795203
Flow,6.Saturday,4,1079,5,380,917,9,25878.852,23.98410751,5,5400,1
Avalanche,6.Saturday,4,43,6,31,48,14,4452.81826,90.87384204,14.12208333,1642.502083,0.127855534
Flow,6.Saturday,5,946,6,347,790,16,18892.45257,19.9708801,4,1499,1
Gnosis,6.Saturday,5,18,1,1,18,2,21.65822839,1.20323491,0.939923116,9.899190259,0.009999182
Algorand,6.Saturday,5,59,4,26,58,20,787.4716479,13.34697708,8.032773173,99.07155745,0.025238648
Avalanche,6.Saturday,5,41,7,32,47,19,1641.126805,32.8225361,20.35130208,187.506875,0.27961725
Solana,6.Saturday,5,1942,6,610,1580,214,171572.5349,88.25747681,20.46331896,8724.821663,0.067807408
NEAR,6.Saturday,5,11,2,6,11,4,139.9232282,12.72029347,2.902460566,104.2803295,0.446091116
Arbitrum,6.Saturday,5,101,3,84,103,26,5112.899092,47.78410366,17.60974608,727.6672319,0.074800217
Polygon,6.Saturday,5,261,9,133,502,30,5304.560625,10.36046997,6.3616805,461.5283227,0.9088115
Optimism,6.Saturday,5,335,1,280,331,28,3742.01,8.995216346,12.63,101.75,0.24
Ethereum,6.Saturday,5,2252,7,1711,2704,224,1753814.65,496.69064,27.63,85740.45,0.01
BSC,6.Saturday,5,11,6,11,45,7,27804.46125,617.8769167,579.8125,2002.805,289.90625
Polygon,6.Saturday,6,198,14,120,420,36,4580.313312,10.60257711,4.624532292,122.6895525,0.9088115
Ethereum,6.Saturday,6,2296,6,1657,2775,201,1865718.27,474.6167057,27.06,100855.66,0.01
Solana,6.Saturday,6,1928,8,519,1270,177,129036.5318,66.92766171,27.12296311,6802.634391,0.135614816
Gnosis,6.Saturday,6,31,1,2,31,3,51.70577054,1.667928082,0.179985277,18.49848685,0.009999182
Flow,6.Saturday,6,725,6,275,562,14,17416.07404,24.02217109,6,2199,9.26962E-06
Algorand,6.Saturday,6,48,3,22,48,11,529.9017522,11.03961984,2.421387719,82.59921,0.22944225
Optimism,6.Saturday,6,389,1,308,381,26,6505.04,14.17220044,12.63,2147.73,0.13
Avalanche,6.Saturday,6,58,13,36,105,21,7285.514405,65.63526491,72.67708333,494.2041667,0.353052083
NEAR,6.Saturday,6,1,1,1,1,1,51.1144566,51.1144566,51.1144566,51.1144566,51.1144566
Arbitrum,6.Saturday,6,106,3,79,117,19,6691.361385,56.2299276,17.242084,3803.400881,0.074800217
BSC,6.Saturday,6,11,5,11,13,4,13331.89625,1025.530481,869.71875,2319.25,286.115
Gnosis,6.Saturday,7,20,1,4,20,2,33.99719913,1.699859956,0.999914816,18.65847376,0.099991821
NEAR,6.Saturday,7,18,1,10,18,4,436.0155469,24.22308594,1.726588424,384.6405597,0.019283313
Arbitrum,6.Saturday,7,127,4,113,143,24,3390.614007,21.87492908,18.49447346,250.6684029,0.074800217
Solana,6.Saturday,7,1968,8,510,1488,210,114895.1641,58.38168907,14.99578723,6238.281516,0.013561482
Algorand,6.Saturday,7,82,3,21,82,10,316.5126234,3.859910042,0.336132961,38.77596969,0.025238648
Ethereum,6.Saturday,7,2102,6,1574,2448,209,1257441.2,393.935213,29.105,89633.51,0.1
Polygon,6.Saturday,7,231,12,133,648,34,7606.379185,11.64836016,8.324158125,416.2079063,0.9088115
Avalanche,6.Saturday,7,46,7,25,49,18,2143.37829,42.86756579,18.16927083,847.325,0.490036292
Flow,6.Saturday,7,815,7,256,654,13,11346.56297,13.92216315,4,1500,9.06544E-06
BSC,6.Saturday,7,13,8,12,27,8,12630.76375,451.0987054,431.068125,1144.46,286.115
Optimism,6.Saturday,7,459,1,404,457,25,5576.13773,9.630635113,12.66,127.18,0.01
Avalanche,6.Saturday,8,52,10,34,66,25,1792.31083,26.75090791,14.53541667,404.0845833,0.141220833
Algorand,6.Saturday,8,14,3,9,14,4,364.4497037,26.0321217,2.985043673,126.1932375,0.22944225
NEAR,6.Saturday,8,22,2,11,17,5,41.42127156,1.882785071,0.436461776,15.04371967,0.019283313
Solana,6.Saturday,8,2190,7,560,1529,196,95277.62341,43.50576411,26.9873483,2644.488904,0.081795203
Optimism,6.Saturday,8,358,1,326,319,29,5063.77,12.14333333,12.77,177.08,0.13
BSC,6.Saturday,8,9,5,6,19,6,8888.52125,467.8169079,286.115,2002.805,286.115
Polygon,6.Saturday,8,227,12,139,556,34,7519.962982,13.26272131,4.624532292,1479.850333,0.9088115
Arbitrum,6.Saturday,8,123,4,113,125,31,4592.63724,35.32797877,4.817641116,1657.675748,0.074800217
Ethereum,6.Saturday,8,2147,7,1643,2577,218,2519746.606,750.5947591,38.31,255398,0.01
Flow,6.Saturday,8,738,5,261,578,12,11781.88432,15.96461289,5,1650,1
Flow,6.Saturday,9,732,5,225,573,11,7509.729295,10.25919303,4,799,9.11648E-06
Polygon,6.Saturday,9,290,12,170,1445,39,12533.29857,8.637697151,7.270492,166.4831625,0.9088115
NEAR,6.Saturday,9,12,1,9,12,4,94.24446264,7.85370522,3.438310511,51.28540796,0.512198923
BSC,6.Saturday,9,10,6,7,14,6,8335.2475,555.6831667,289.90625,2002.805,286.115
Algorand,6.Saturday,9,24,2,14,24,4,485.719985,20.23833271,8.468809594,134.2527656,0.221411892
Optimism,6.Saturday,9,395,1,339,347,32,4595.103338,10.21134075,12.62,106.85,0.13
Arbitrum,6.Saturday,9,148,3,138,153,27,2311.954573,14.82022162,17.22687039,471.9279435,0.076068018
Solana,6.Saturday,9,1902,6,586,1557,215,125703.1434,66.0552514,14.90406823,5695.822254,0.013561482
Avalanche,6.Saturday,9,54,7,47,68,26,2794.076461,38.80661751,16.38161667,211.83125,0.265495167
Ethereum,6.Saturday,9,2083,7,1603,2440,225,3000748.288,901.6671539,49.22,85905.37,1.27614E-06
Avalanche,6.Saturday,10,36,9,31,37,18,1830.878229,46.94559561,14.12208333,423.6625,0.145354167
Algorand,6.Saturday,10,29,3,17,27,12,1463.747716,50.47405918,9.676116897,688.32675,0.181947704
Solana,6.Saturday,10,2131,7,576,1619,181,99509.46112,46.6086469,17.99494468,6333.211887,0.081795203
BSC,6.Saturday,10,19,5,8,26,6,10646.915,394.3301852,289.90625,579.8125,286.115
NEAR,6.Saturday,10,19,1,8,16,3,36.58608792,1.925583575,1.196659519,13.67610879,0.019283313
Ethereum,6.Saturday,10,2130,6,1639,2774,209,1935501,518.2064257,31.92,31655.25,0.01
Optimism,6.Saturday,10,373,1,328,303,34,5070.89229,12.48988249,12.66,88.63,0.13
Polygon,6.Saturday,10,250,11,148,1155,34,62579.78214,53.39571855,8.1793035,183.1314788,0.9088115
Flow,6.Saturday,10,655,5,220,497,12,6614.393794,10.09831114,4,575,0.01
Arbitrum,6.Saturday,10,171,5,164,185,28,2353.431988,12.72125399,17.11530397,198.0403031,0.012754809
Gnosis,6.Saturday,10,2,1,1,2,1,159.9863706,79.99318529,79.99318529,114.9902038,44.99616672
Optimism,6.Saturday,11,303,1,255,294,28,3943.426583,10.68679291,12.66,96.18,0.13
Ethereum,6.Saturday,11,2209,7,1695,2513,208,1708057.264,508.0479666,29.075,84908.69,0.01
Algorand,6.Saturday,11,48,3,22,48,15,1118.924705,23.31093135,3.38655625,290.27625,0.181947704
BSC,6.Saturday,11,9,6,8,22,7,6629.93125,301.3605114,289.90625,572.23,286.115
Polygon,6.Saturday,11,250,11,170,1274,38,84344.06167,65.43371736,23.12266146,1868.311046,0.9088115
Avalanche,6.Saturday,11,53,6,29,79,18,19553.42716,244.4178395,49.42729167,859.0322071,0.141220833
Solana,6.Saturday,11,1868,7,628,1662,204,96908.66507,51.87830036,11.96536678,5616.603946,0.013561482
Gnosis,6.Saturday,11,1,1,1,1,1,29.99754624,29.99754624,29.99754624,29.99754624,29.99754624
NEAR,6.Saturday,11,17,1,8,15,6,426.4839832,25.08729313,1.728796912,169.2418463,0.019283313
Flow,6.Saturday,11,722,4,271,561,13,7164.931334,9.923727609,4,570,0.01
Arbitrum,6.Saturday,11,208,6,175,196,32,7390.820185,34.21676012,17.242084,3712.74297,0.076068018
Polygon,6.Saturday,12,252,15,176,739,43,24942.1754,33.25623386,7.270492,868.4871644,0.9088115
Algorand,6.Saturday,12,97,2,21,97,12,374.1072486,3.856775759,3.628453125,28.68028125,0.411389954
Ethereum,6.Saturday,12,2654,6,1944,3194,200,3273338.45,730.0041146,32.44,86066,0.01
Flow,6.Saturday,12,762,5,266,600,12,6217.992337,8.16009493,4,249,0.01
NEAR,6.Saturday,12,11,2,6,11,3,52.69104512,4.790095011,1.709513599,33.12219705,0.019283313
Avalanche,6.Saturday,12,36,7,34,40,15,2535.477531,60.36851265,41.66014583,451.9066667,2.74719375
Optimism,6.Saturday,12,342,1,292,302,39,4485.911063,12.49557399,12.7,139.63,0.13
Arbitrum,6.Saturday,12,183,4,141,173,27,4461.977102,24.11879514,17.242084,888.8826589,0.012754809
Gnosis,6.Saturday,12,2,1,1,2,1,9.99918208,4.99959104,4.99959104,4.99959104,4.99959104
Solana,6.Saturday,12,1929,7,659,1851,245,101543.141,52.64030121,6.780740779,4077.801889,0.068162669
BSC,6.Saturday,12,11,8,9,12,8,5165.235,430.43625,288.010625,858.345,286.115
NEAR,6.Saturday,13,23,1,6,20,3,66.95721428,2.91118323,0.01925868,51.21989234,0.01925868
Arbitrum,6.Saturday,13,163,5,134,201,34,4057.790645,19.14052191,6.829376889,1361.575819,0.073532417
Optimism,6.Saturday,13,335,1,253,324,34,5004.491189,14.17702886,12.58,290.56,0.13
Gnosis,6.Saturday,13,3,1,2,3,1,12.99892992,4.33297664,2.999754624,7.999345664,1.999829632
Ethereum,6.Saturday,13,2855,7,2046,3686,241,6091121.827,1244.610099,22.64,970229.76,6.39E-10
BSC,6.Saturday,13,18,8,17,49,10,24082.94625,445.9804861,286.115,1716.69,286.115
Algorand,6.Saturday,13,36,2,20,36,8,706.6870618,19.63019616,2.929977533,424.4681625,0.96365745
Avalanche,6.Saturday,13,39,9,22,21,16,29800.80142,745.0200356,968.8539896,1401.940938,0.377920833
Polygon,6.Saturday,13,288,13,156,1659,53,85112.68457,50.84389759,9.249064583,183.1314788,0.9088115
Solana,6.Saturday,13,2046,7,751,1917,270,110105.3611,53.81493701,9.346197619,6238.281516,0.013561482
Flow,6.Saturday,13,868,9,355,715,19,12155.65782,14.00421407,4,1399,9.62693E-06
NEAR,6.Saturday,14,24,1,10,22,3,143.5176416,5.979901732,2.143791521,15.38562239,0.01925868
Optimism,6.Saturday,14,322,1,253,335,34,4469.944024,12.88168307,12.68,116.68,0.13
Avalanche,6.Saturday,14,40,7,18,21,17,29000.21545,725.0053862,792.0372396,1401.214167,0.4914485
Solana,6.Saturday,14,2817,6,757,2080,247,229329.1514,81.35124208,13.56148156,13641.9403,0.040684445
Algorand,6.Saturday,14,60,4,37,60,19,594.4909726,9.908182877,4.242052125,144.6543313,0.191824222
Flow,6.Saturday,14,998,5,398,835,18,12418.91138,12.44379898,4,2900,1
BSC,6.Saturday,14,22,9,15,24,11,19385.80625,807.7419271,579.8125,2029.34375,286.115
Arbitrum,6.Saturday,14,216,4,195,245,42,3612.37652,14.56603435,3.826442785,880.0818405,0.076068018
Polygon,6.Saturday,14,239,14,154,1236,42,92098.2552,73.91513258,14.540984,183.1314788,0.9088115
Ethereum,6.Saturday,14,3034,7,2265,3440,255,5298423.583,1111.479669,54.8,1029804.08,1.28E-10
Algorand,6.Saturday,15,56,4,37,59,19,1666.621276,28.24781824,11.4721125,618.0465156,0.025238648
Flow,6.Saturday,15,1017,7,392,847,20,11468.15174,11.27645205,4,450,0.704409166
BSC,6.Saturday,15,17,8,15,28,9,10662.08,380.7885714,289.90625,1716.69,286.115
Polygon,6.Saturday,15,265,15,132,904,45,76814.20176,83.49369756,99.0604535,183.1314788,0.9088115
Ethereum,6.Saturday,15,2944,7,2127,3520,285,6617685.635,1396.725546,38.26,252505.44,1.29E-08
Solana,6.Saturday,15,2626,8,825,2331,263,252743.3506,96.20987843,19.08554739,13561.48156,0.067807408
Optimism,6.Saturday,15,253,1,187,255,40,3558.33,12.84595668,12.75,153.03,0.13
Arbitrum,6.Saturday,15,151,5,134,167,40,2016.394415,11.79178021,3.803400881,114.7932835,0.076068018
Gnosis,6.Saturday,15,2,1,2,2,1,11.67903897,5.839519485,5.839519485,9.99918208,1.679856891
NEAR,6.Saturday,15,12,1,7,11,3,95.62088196,7.96840683,7.265432795,17.09255613,0.01925868
Avalanche,6.Saturday,15,29,10,25,36,18,4675.276663,126.3588287,42.36625,1765.260417,0.4914485
Flow,6.Saturday,16,1249,8,448,1090,19,16128.04165,12.91276353,3,1399,9.47379E-06
NEAR,6.Saturday,16,13,1,5,13,3,79.37781224,6.105985557,1.728796912,51.21989234,0.189991654
BSC,6.Saturday,16,29,9,24,26,11,19550.60125,558.5886071,289.90625,2861.15,286.115
Solana,6.Saturday,16,4154,8,1391,3262,279,384187.846,92.48624121,81.79520309,6373.896332,0.067807408
Ethereum,6.Saturday,16,2977,8,2178,3148,271,5676435.264,1256.682591,48.26,162561.28,0.01
Optimism,6.Saturday,16,198,1,174,218,34,2973.7,12.03927126,12.7,112.04,0.13
Avalanche,6.Saturday,16,30,7,25,34,15,3796.555654,108.4730187,28.24416667,1511.683333,2.1183125
Gnosis,6.Saturday,16,1,1,1,1,1,7.999345664,7.999345664,7.999345664,7.999345664,7.999345664
Polygon,6.Saturday,16,318,17,199,675,50,5484.411204,7.757300147,4.624532292,642.5297305,0.9088115
Algorand,6.Saturday,16,92,4,40,98,22,1502.942746,15.33615047,8.03047875,229.4424794,0.221411892
Arbitrum,6.Saturday,16,168,2,148,174,34,5008.439621,28.78413575,17.242084,1415.78383,0.076068018
NEAR,6.Saturday,17,34,3,14,33,7,313.4943009,9.220420614,1.728796912,105.9898431,0.017095136
Algorand,6.Saturday,17,81,3,38,80,28,1724.824608,21.29413096,5.32173125,337.0506653,0.181947704
Ethereum,6.Saturday,17,3309,7,2418,3511,278,2691424.715,528.4556676,38.23,87918.42,0.01
Flow,6.Saturday,17,1170,7,449,1005,14,19570.66871,16.72706728,4,1799,1
Polygon,6.Saturday,17,288,16,133,901,50,20872.20565,22.98701062,2.7264345,5097.159492,0.9088115
Arbitrum,6.Saturday,17,194,3,180,214,30,3402.240115,15.67852588,6.339001469,573.8388696,0.076068018
Gnosis,6.Saturday,17,9,1,2,9,1,40.76666534,4.529629482,1.099910029,18.79846231,0.499959104
Avalanche,6.Saturday,17,36,8,25,50,17,6704.447813,119.7222824,64.479375,1816.927083,0.480150833
Optimism,6.Saturday,17,194,1,165,168,31,2716.145519,12.93402628,12.75,82.82,0.13
Solana,6.Saturday,17,3014,8,1145,2789,281,268478.6305,89.01811355,24.20267371,5657.501547,0.000135615
BSC,6.Saturday,17,9,7,9,9,7,4882.91125,443.9010227,289.90625,2002.805,286.115
Optimism,6.Saturday,18,148,1,119,139,29,1779.35,11.70625,12.7,95.34,0.13
Flow,6.Saturday,18,1178,8,450,1013,17,13640.50306,11.57937441,3,1250,9.47379E-06
Solana,6.Saturday,18,2573,8,1087,2439,305,233053.522,90.57657285,22.35735551,6089.105219,0.001356148
Ethereum,6.Saturday,18,2959,8,2298,3333,268,2931066.213,636.3582747,50.295,101637.24,0.01
Polygon,6.Saturday,18,160,11,83,1047,33,15756.86192,15.03517358,5.54943875,8561.859085,0.9088115
Arbitrum,6.Saturday,18,188,4,159,216,33,32141.7375,142.2200775,17.74920411,13945.80323,0.050250535
BSC,6.Saturday,18,14,4,7,14,7,4909.45,350.675,289.90625,579.8125,286.115
Avalanche,6.Saturday,18,42,10,31,63,23,6234.114712,98.95420179,11.62833333,1765.260417,0.141220833
Gnosis,6.Saturday,18,22,1,4,22,1,67.58447168,3.07202144,0.609950107,18.99844595,0.099991821
NEAR,6.Saturday,18,16,2,8,16,7,171.3335274,10.70834547,1.728796912,41.02832637,0.000170951
Algorand,6.Saturday,18,79,4,34,84,24,2129.509567,24.47712146,6.8832675,532.173125,0.917998442
Flow,6.Saturday,19,1109,6,436,933,17,14762.83558,13.31184452,3,999,0.21
Solana,6.Saturday,19,2626,7,1030,2373,281,216735.6127,82.47169432,25.08874088,5589.338878,0.067807408
BSC,6.Saturday,19,5,4,4,5,3,1441.94875,288.38975,289.90625,289.90625,286.115
Arbitrum,6.Saturday,19,126,3,111,141,26,4594.180907,31.90403408,17.242084,1135.178026,0.076068018
Polygon,6.Saturday,19,111,10,86,736,28,9061.747465,12.1797681,10.905738,55.4943875,0.9088115
Avalanche,6.Saturday,19,46,9,31,63,27,5886.190863,87.85359497,26.6907375,384.607125,0.4914485
NEAR,6.Saturday,19,39,2,22,35,8,252.6477899,6.478148459,6.658586005,44.44735357,0.000170951
Ethereum,6.Saturday,19,2971,8,2225,2896,276,2553528.897,584.4653002,38.11,169055.26,1.27E-14
Algorand,6.Saturday,19,63,3,32,63,21,961.5716973,15.26304281,3.44163375,124.4724206,0.181947704
Optimism,6.Saturday,19,143,1,97,134,33,2203.51,15.19662069,12.61,86.62,0.13
Avalanche,6.Saturday,20,41,7,25,59,18,2487.655015,42.16364432,14.26330417,1482.81875,0.706104167
Algorand,6.Saturday,20,66,4,38,62,22,1809.187522,25.4815144,9.676116897,244.6600162,0.026608656
Flow,6.Saturday,20,1259,4,366,1095,12,14843.67792,11.79005395,3,885,1
BSC,6.Saturday,20,2,2,3,2,2,858.345,286.115,286.115,286.115,286.115
NEAR,6.Saturday,20,16,1,6,15,4,227.952641,14.24704006,1.726588424,75.12250877,0.019283313
Ethereum,6.Saturday,20,3034,8,2218,2820,261,1767761.38,383.7953495,41.43,90086.22,1.28151E-06
Optimism,6.Saturday,20,95,1,81,92,25,1290.306125,12.28862976,12.69,114.562345,0.13
Arbitrum,6.Saturday,20,99,2,94,123,26,2332.491516,18.81041545,12.19359768,470.353909,0.078603618
Polygon,6.Saturday,20,168,14,99,1027,29,8175.454176,7.937334152,7.399251667,420.8324385,0.9088115
Solana,6.Saturday,20,2517,8,955,2350,260,212389.9586,84.21489237,22.29873737,6712.933371,0.081368889
Algorand,6.Saturday,21,116,5,60,120,37,2563.571797,21.18654377,8.468809594,595.5976864,0.002294423
Polygon,6.Saturday,21,132,10,85,486,25,2462.916041,5.06772848,3.699625833,180.3567594,0.9088115
NEAR,6.Saturday,21,19,1,8,18,4,541.5752501,28.50396053,15.34889441,68.38054395,0.019283313
Ethereum,6.Saturday,21,4361,7,2905,4456,290,2908505.5,425.7180181,25.43,85619.73,0.01
Arbitrum,6.Saturday,21,93,4,90,97,18,2143.50948,21.87254571,17.74920411,477.0298672,0.078603618
Optimism,6.Saturday,21,138,1,109,121,27,2201.813241,14.77727007,12.62,227.23,0.13
Flow,6.Saturday,21,1205,5,449,1037,16,13656.39728,11.33310977,3,1650,1
Avalanche,6.Saturday,21,27,9,24,41,16,4331.121178,105.6371019,64.96158333,1417.203125,2.1803125
BSC,6.Saturday,21,5,5,4,49,4,14023.42625,286.1923724,286.115,289.90625,286.115
Solana,6.Saturday,21,2614,8,996,2437,285,255508.378,97.70874875,27.12296311,5424.592623,0.068162669
Ethereum,6.Saturday,22,3655,7,2601,4173,321,2588143.452,425.6114869,37.34,86465.89,0.01
Arbitrum,6.Saturday,22,66,4,63,67,21,839.0694191,12.52342417,17.74920411,36.98894692,0.078603618
BSC,6.Saturday,22,7,3,5,24,5,8964.34625,373.5144271,289.90625,1716.69,289.90625
Gnosis,6.Saturday,22,5,1,1,5,1,19.58839769,3.917679539,2.109827419,12.97893834,0.499959104
Solana,6.Saturday,22,1965,8,891,1890,296,209593.6082,106.6091598,25.22018762,6107.375164,0.013561482
Flow,6.Saturday,22,1356,8,454,1188,20,19211.81225,14.16800314,3,1750,0.306264855
Avalanche,6.Saturday,22,39,11,32,78,21,6720.728296,86.16318329,87.2125,1525.185,0.4236625
Polygon,6.Saturday,22,98,12,66,425,27,3080.299318,7.213815732,3.699625833,99.8898975,0.9088115
Optimism,6.Saturday,22,112,1,87,92,23,1601.454147,14.1721606,12.57,253.41,0.38
Algorand,6.Saturday,22,113,4,50,112,34,1841.828738,16.29936936,3.90051825,378.5797125,0.181947704
NEAR,6.Saturday,22,19,1,17,10,7,227.7824878,11.98855199,0.019283313,100.3484482,0.019283313
NEAR,6.Saturday,23,17,1,14,9,2,19.19600299,1.129176647,0.019283313,14.81962219,0.019283313
Arbitrum,6.Saturday,23,66,3,64,67,13,1079.325083,16.1093296,19.99954096,51.88656416,0.088008184
Optimism,6.Saturday,23,108,1,66,100,16,2250.130174,20.09044799,12.46,367.66,0.41
Polygon,6.Saturday,23,146,12,102,506,30,16008.03461,31.2656926,7.270492,272.64345,0.9088115
Ethereum,6.Saturday,23,3050,7,2247,3460,256,2569841.085,553.606438,51.98,322018.66,0.01
Flow,6.Saturday,23,1154,7,388,987,17,17794.5697,15.41990442,4,3700,0.25
BSC,6.Saturday,23,9,6,8,21,6,17066.55625,812.6931548,1159.625,1159.625,286.115
Solana,6.Saturday,23,2417,7,892,2336,281,210038.1193,86.7926113,12.2053334,13628.30776,0.081368889
Avalanche,6.Saturday,23,37,6,26,56,19,13278.30859,237.1126534,111.1232604,974.42375,0.24572425
Algorand,6.Saturday,23,114,4,50,113,31,1765.503793,15.48687537,12.61955319,341.6395103,0.68832675
Algorand,7.Sunday,0,264,3,70,241,14,2427.003391,9.193194662,3.925363652,27.42571355,0.000228546
Polygon,7.Sunday,0,151,14,101,806,33,5656.559259,6.957637465,3.635442,172.683495,0.9088605
Solana,7.Sunday,0,1842,7,811,1787,252,197212.525,107.0643458,29.00926487,5686.48817,0.01349896
BSC,7.Sunday,0,8,4,4,8,4,2321.5025,290.1878125,290.7554167,290.7554167,288.485
NEAR,7.Sunday,0,11,1,5,10,3,191.7029118,17.42753744,0.103872605,84.7524517,0.019120153
Optimism,7.Sunday,0,174,1,130,164,24,1355.676726,7.327982301,2.14,83.64,0.13
Ethereum,7.Sunday,0,3026,6,2174,3441,259,4698215.61,984.5380574,38.015,214885.59,0.01
Arbitrum,7.Sunday,0,60,5,57,60,20,9445.000727,157.4166788,4.167525665,8840.205956,0.08840206
Avalanche,7.Sunday,0,34,8,24,48,14,2682.740915,54.74981458,30.07884961,173.080675,3.383125
Flow,7.Sunday,0,1076,6,351,909,16,12044.88803,11.19413386,3,750,0.2
Ethereum,7.Sunday,1,3212,6,2352,3500,261,2691262.4,548.7892333,48.15,85690.58,0.01
Avalanche,7.Sunday,1,18,6,17,20,9,1483.260305,67.42092296,42.3307025,156.4108,4.465725
Arbitrum,7.Sunday,1,48,5,48,47,14,323.925083,6.748439228,0.158523946,32.8350507,0.078298967
NEAR,7.Sunday,1,17,2,7,17,5,172.9518256,10.1736368,0.019120153,118.6534324,0.01695049
Flow,7.Sunday,1,934,7,316,767,14,10271.90934,10.9977616,3.003001001,1000,9.84281E-06
Polygon,7.Sunday,1,256,10,105,1386,27,11234.02242,8.064624854,8.1797445,183.1326,0.9088605
Optimism,7.Sunday,1,174,1,139,219,31,2177.958744,8.711834975,2.07,126.59,0.13
Algorand,7.Sunday,1,148,4,31,143,11,2503.761379,16.91730661,12.5702425,77.0879895,0.181236747
BSC,7.Sunday,1,10,5,8,10,6,4331.815833,433.1815833,289.6202083,865.455,288.485
Solana,7.Sunday,1,2366,6,732,2247,237,176261.3409,74.43468788,6.209521563,5468.301573,0.134989599
Avalanche,7.Sunday,2,44,9,25,71,15,33361.4863,444.8198174,28.57505,1326.185,2.5576425
Arbitrum,7.Sunday,2,68,2,56,178,15,52971.48974,295.9301103,241.9690659,603.2682833,0.076303694
NEAR,7.Sunday,2,25,1,7,24,4,344.0857532,13.76343013,1.714169187,135.3576759,0.019120153
Optimism,7.Sunday,2,236,1,186,460,30,3007.13,6.187510288,0.62,125.83,0.18
BSC,7.Sunday,2,28,8,19,29,10,27749.05,895.1306452,581.5108333,2307.88,288.485
Algorand,7.Sunday,2,75,3,35,75,10,1837.084186,24.49445582,12.5702425,434.2368458,0.2401495
Flow,7.Sunday,2,1092,6,364,916,13,13019.69981,11.92280202,3,650,1
Polygon,7.Sunday,2,235,10,103,667,28,23215.13044,34.29118234,8.1797445,408.987225,0.9088605
Ethereum,7.Sunday,2,3389,6,2416,3785,261,3550873.63,698.8533025,69.21,85498,0.01
Solana,7.Sunday,2,2615,6,710,2420,223,121401.7494,46.42514317,4.213728644,5591.031534,1.3499E-05
Polygon,7.Sunday,3,282,11,136,901,32,34716.66291,38.06651635,13.734945,109.87956,0.9088605
Optimism,7.Sunday,3,221,1,169,263,27,2356.61,7.803344371,2.3,110.48,0.16
Arbitrum,7.Sunday,3,80,3,70,105,17,14420.51663,126.4957599,21.5827314,390.3456084,0.076303694
Solana,7.Sunday,3,2532,8,637,2010,208,152947.8387,60.40593945,7.500164253,6749.479959,0.0674948
BSC,7.Sunday,3,20,5,16,24,9,19948.60292,831.1917882,723.4829167,2035.287917,288.485
Algorand,7.Sunday,3,122,3,40,120,31,4423.390181,36.25729657,4.57102844,787.9305382,0.228545708
NEAR,7.Sunday,3,4,1,4,4,3,33.04858959,8.262147397,10.16136841,12.68978212,0.036070643
Avalanche,7.Sunday,3,38,9,33,55,18,20707.99414,357.0343818,54.13,1317.851687,0.44366525
Ethereum,7.Sunday,3,3457,6,2447,4197,255,4617704.89,812.976213,45.515,307595.05,0.01
Flow,7.Sunday,3,931,6,376,767,20,8690.995655,9.335118856,3,499,0.296408505
Avalanche,7.Sunday,4,34,6,25,146,14,122224.6614,814.8310761,69.01575,2077.88831,0.135325
Ethereum,7.Sunday,4,2845,7,2104,3308,242,1989302.93,446.3322706,46.65,83750.67,0.13
Arbitrum,7.Sunday,4,73,3,62,76,22,928.0694353,12.21143994,2.982190005,60.9974211,0.078298967
BSC,7.Sunday,4,17,6,11,20,5,8706.769583,435.3384792,290.7554167,1442.425,288.485
Solana,7.Sunday,4,2129,7,567,1603,203,139792.8216,65.66125958,7.847899141,5454.528544,0.084547306
Optimism,7.Sunday,4,208,1,159,190,24,2361.179938,10.88101354,12.61,79.3,0.13
Flow,7.Sunday,4,862,6,335,701,15,12299.02317,14.26800832,4,1100,1
Algorand,7.Sunday,4,81,5,27,81,20,1855.570112,22.90827298,7.999099792,297.6807851,0.482700495
Polygon,7.Sunday,4,229,9,125,718,29,13463.4574,18.69924639,4.578315,99.0657945,0.9088605
NEAR,7.Sunday,4,4,1,2,4,1,0.583967735,0.145991934,0.188282527,0.188282527,0.019120153
Ethereum,7.Sunday,5,2194,7,1693,2694,249,1803540.138,542.9079283,48.34,84851.73,0.01
NEAR,7.Sunday,5,27,1,8,14,4,68.84803696,2.549927295,0.019120153,52.45109943,0.019085432
Solana,7.Sunday,5,1844,5,540,1484,188,133586.3102,72.40450419,10.75932654,5600.440831,0.091792927
BSC,7.Sunday,5,19,5,5,23,5,14794.47,643.2378261,288.485,2035.287917,288.485
Optimism,7.Sunday,5,231,1,198,212,28,2866.820633,11.79761578,12.61,126.11,0.13
Flow,7.Sunday,5,831,6,337,671,16,8905.132265,10.71616398,4,525,1
Avalanche,7.Sunday,5,50,9,38,71,19,10245.1974,134.805229,39.24425,1488.575,0.59407675
Algorand,7.Sunday,5,62,3,35,60,22,966.7262947,15.59235959,8.001385249,100.86279,0.025140028
Polygon,7.Sunday,5,179,9,124,667,26,12575.11173,18.57475883,3.662652,183.1326,0.9088605
Arbitrum,7.Sunday,5,56,3,53,56,18,694.3650157,12.39937528,4.1548968,94.71649239,0.076303694
Polygon,7.Sunday,6,271,13,137,819,38,13581.98468,16.40336315,7.325304,320.48205,0.9088605
